time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-20 17:42:03.685,NO,106218179689721,406,2147483647,850,nullnull,24,-86,-9,2147483647,2147483647,2147483647
11-20 17:42:03.685,NO,106218179689721,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:03.685,NO,106218179689721,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:03.685,NO,106218179689721,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:03.685,NO,106218179689721,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:04.185,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:04.185,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:04.185,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:04.185,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:04.185,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:04.185,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:04.186,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:04.186,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:04.186,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:04.186,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:04.186,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:04.186,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:04.693,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:04.693,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:04.693,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:04.693,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:04.693,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:04.693,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:04.697,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:04.697,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:04.697,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:04.697,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:04.697,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:04.697,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:05.194,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:05.194,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:05.194,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:05.194,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:05.194,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:05.194,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:05.198,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:05.198,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:05.198,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:05.198,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:05.198,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:05.198,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:05.692,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:05.692,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:05.692,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:05.692,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:05.692,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:05.692,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:05.694,YES,106220395006452,422,34624,850,310410,31,-86,-15,2147483647,2147483647,2147483647
11-20 17:42:05.694,NO,106220395006452,406,2147483647,850,nullnull,25,-91,-17,2147483647,2147483647,2147483647
11-20 17:42:05.694,NO,106220395006452,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:05.694,NO,106220395006452,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:05.694,NO,106220395006452,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:05.694,NO,106220395006452,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:06.222,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:06.222,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:06.222,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:06.222,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:06.222,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:06.222,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:06.225,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:06.225,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:06.225,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:06.225,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:06.225,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:06.225,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:06.696,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:06.696,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:06.696,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:06.696,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:06.696,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:06.696,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:06.702,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:06.702,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:06.702,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:06.702,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:06.702,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:06.702,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:07.195,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:07.195,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:07.195,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:07.195,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:07.195,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:07.195,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:07.198,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:07.198,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:07.198,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:07.198,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:07.198,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:07.198,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:07.696,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:07.696,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:07.696,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:07.696,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:07.696,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:07.696,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:07.702,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:07.702,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:07.702,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:07.702,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:07.702,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:07.702,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:08.200,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:08.200,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:08.200,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:08.200,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:08.200,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:08.200,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:08.206,YES,106222516500362,422,34624,850,310410,31,-84,-16,2147483647,2147483647,2147483647
11-20 17:42:08.206,NO,106222516500362,406,2147483647,850,nullnull,26,-80,-8,2147483647,2147483647,2147483647
11-20 17:42:08.206,NO,106222516500362,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:08.206,NO,106222516500362,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:08.206,NO,106222516500362,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:08.206,NO,106222516500362,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:08.725,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:08.725,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:08.725,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:08.725,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:08.725,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:08.725,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:08.728,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:08.728,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:08.728,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:08.728,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:08.728,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:08.728,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:09.194,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:09.194,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:09.194,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:09.194,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:09.194,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:09.194,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:09.197,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:09.197,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:09.197,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:09.197,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:09.197,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:09.197,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:09.700,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:09.700,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:09.700,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:09.700,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:09.700,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:09.700,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:09.703,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:09.703,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:09.703,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:09.703,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:09.703,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:09.703,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:10.198,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:10.198,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:10.198,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:10.198,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:10.198,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:10.198,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:10.201,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:10.201,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:10.201,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:10.201,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:10.201,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:10.201,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:10.697,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:10.697,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:10.697,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:10.697,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:10.697,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:10.697,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
11-20 17:42:10.700,YES,106225016012121,422,34624,850,310410,31,-81,-17,2147483647,2147483647,2147483647
11-20 17:42:10.700,NO,106225016012121,406,2147483647,850,nullnull,28,-80,-13,2147483647,2147483647,2147483647
11-20 17:42:10.700,NO,106225016012121,226,2147483647,9820,nullnull,20,-91,-7,2147483647,2147483647,2147483647
11-20 17:42:10.700,NO,106225016012121,47,2147483647,9820,nullnull,20,-106,-17,2147483647,2147483647,2147483647
11-20 17:42:10.700,NO,106225016012121,427,2147483647,5780,nullnull,30,-75,-10,2147483647,2147483647,2147483647
11-20 17:42:10.700,NO,106225016012121,470,2147483647,5780,nullnull,30,-76,-13,2147483647,2147483647,2147483647}]
